hk_meter,reading_ts,load_dts,record_source,hashdiff,kwh_value,quality_flag
f6df604b8cd6ef1a9238d36aef30755b,2026-01-01 00:30:00,2026-03-06 02:13:39.706962,SYN,f4dcf8d9fc4fba64859bb8a50a046394,32.17,OK
2614196cab2f7d5779544cdfcbf41d9d,2026-01-01 00:30:00,2026-03-06 02:13:39.706962,SYN,6aa9609fce298fcfb4e9c1189e38c62a,12.61,OK
959578c0ad7f74b1a7c03b64985ea967,2026-01-01 00:30:00,2026-03-06 02:13:39.706962,SYN,2d0c044a3bb2520944fb3d2bce261fee,40.36,OK
f0d78868da75f9bf4b20dde8c07a9ce1,2026-01-01 00:30:00,2026-03-06 02:13:39.706962,SYN,d1e98c6e7eec1c2b3fb8bd22490a6dc7,39.72,OK
fade435388a09e7bb13e69ce89053d12,2026-01-01 00:30:00,2026-03-06 02:13:39.706962,SYN,20ba76f4404319ba3ba919b8008bd55e,25.41,EST
5f04b36aab0c0147bd31c24e3ae00f1c,2026-01-01 00:30:00,2026-03-06 02:13:39.706962,SYN,3734db2b20775fd16cb38367b6c8b2d2,5.86,OK
e0a92be582d99426e704723d4c37efda,2026-01-01 00:45:00,2026-03-06 02:13:39.706962,SYN,b6fca420bf439884e89bc531b6ffed77,27.02,OK
b95733e002b76f779e1ba5968f294a27,2026-01-01 00:45:00,2026-03-06 02:13:39.706962,SYN,1c9ed5f9494796e26e9ee5508c273568,20.41,OK
05c70022dc4af59ad2f14d958f81d56c,2026-01-01 00:45:00,2026-03-06 02:13:39.706962,SYN,d76602c2ca51cb732b5bba1bfc0476e4,39.04,OK
bfb39e69696ec4a03cf7ab4c5ac50488,2026-01-01 01:00:00,2026-03-06 02:13:39.706962,SYN,51e97ee872a928a04dc996988b2fba79,12.65,OK
1d5bfad9334ac3740f59c76bfa4cab71,2026-01-01 01:00:00,2026-03-06 02:13:39.706962,SYN,c03bd6df421ba42c21fd58cbe3f113ec,17.09,OK
bfb39e69696ec4a03cf7ab4c5ac50488,2026-01-01 01:15:00,2026-03-06 02:13:39.706962,SYN,d8e4e4e121cd22b09bae42bbee8f6ce6,35.36,OK
6185fa7ea83b73ec408b03acd6227e63,2026-01-01 01:15:00,2026-03-06 02:13:39.706962,SYN,fefbc37da77e646456896f37c112937a,36.31,OK
13e28d2986c2587be9a5d54086a30e19,2026-01-01 01:15:00,2026-03-06 02:13:39.706962,SYN,f2eb7b48c8db4332dcec8af71cde2742,25.69,OK
c52a74eeaa52559fc5b8147c6f6ef36f,2026-01-01 01:15:00,2026-03-06 02:13:39.706962,SYN,88fa592f9c747cff6017345a80ce161c,20.92,OK
d69f262c7171f570f7e0cbff89912137,2026-01-01 01:15:00,2026-03-06 02:13:39.706962,SYN,9f58a112b1b3e29b260ae4993f5b11e6,16.89,OK
1913f4f46a37fa8b2ada0b716195eb61,2026-01-01 01:15:00,2026-03-06 02:13:39.706962,SYN,ed505d046083bda446a922c25aa31a19,8.94,OK
bc93a13748b70d18efb63905b4729a70,2026-01-01 01:30:00,2026-03-06 02:13:39.706962,SYN,d34a980f117a845c88c9fd4d2b263315,34.76,OK
44ae5b318b9fe3e1cf56c5850ceb22e2,2026-01-01 01:30:00,2026-03-06 02:13:39.706962,SYN,8e65d900cf237f5f197e52e74b00388d,10.7,OK
9ed67956571f4658ee9a6d6931d6a4cd,2026-01-01 01:30:00,2026-03-06 02:13:39.706962,SYN,86775987e9b00e33cfad5511ef9c5ed3,35.11,OK
fade435388a09e7bb13e69ce89053d12,2026-01-01 01:30:00,2026-03-06 02:13:39.706962,SYN,d931cec9cc2f5fa244bac7ec2e5a165a,23.39,OK
351a911993585e574fd47f4454eb843e,2026-01-01 01:45:00,2026-03-06 02:13:39.706962,SYN,9e0d6e210c6085ecafd1865423ea3047,35.96,OK
3f7082e9933b3aa8fdc39b507e695d7b,2026-01-01 01:45:00,2026-03-06 02:13:39.706962,SYN,d9a81de59b19609be1f3803cbd5e699e,8.53,EST
50f6c1a2a657054ff8618acbaf68b835,2026-01-01 01:45:00,2026-03-06 02:13:39.706962,SYN,8d202e0df5bc1725f28c8797959dea22,24.13,OK
20fa88a60d2e792cec4658f869ee0c2f,2026-01-01 01:45:00,2026-03-06 02:13:39.706962,SYN,c5a1b9510702223e4412e624dc2ada4d,19.49,OK
61726f70063ae235d70dfc7808f2bc0c,2026-01-01 01:45:00,2026-03-06 02:13:39.706962,SYN,209227d4dfcc254952db73a8ac248f6b,11.59,OK
a055372963c647fb96960a3c3daa8919,2026-01-01 01:45:00,2026-03-06 02:13:39.706962,SYN,7b99d35ebfc17ade108270bf168a8e2b,25.06,OK
fad88d6f69074a7d68d65c964ef13306,2026-01-01 02:00:00,2026-03-06 02:13:39.706962,SYN,672330944492a5312481d8493cbfcf5b,14.18,OK
959578c0ad7f74b1a7c03b64985ea967,2026-01-01 02:00:00,2026-03-06 02:13:39.706962,SYN,a296d8992d9b8879ef0913bf8e5d1d8a,22.17,OK
9ed67956571f4658ee9a6d6931d6a4cd,2026-01-01 02:00:00,2026-03-06 02:13:39.706962,SYN,bfa184a46686a46957048520f81e9ffa,35.6,OK
fade435388a09e7bb13e69ce89053d12,2026-01-01 02:00:00,2026-03-06 02:13:39.706962,SYN,4e94f6161ffdd8093256f6e6a8d63406,26.95,EST
c9e0e9af64154fcf3dd343f8c6b9df75,2026-01-01 02:15:00,2026-03-06 02:13:39.706962,SYN,c89899601007652e2b82f0bece9c8e89,33.61,EST
959578c0ad7f74b1a7c03b64985ea967,2026-01-01 02:15:00,2026-03-06 02:13:39.706962,SYN,85514feb742422f62308029bfc9039f8,7.77,OK
9ed67956571f4658ee9a6d6931d6a4cd,2026-01-01 02:15:00,2026-03-06 02:13:39.706962,SYN,d3cbe9714f8a2d5876546841ca8bfb27,34.27,OK
257610bbe23e3ed05ce395d4dd444000,2026-01-01 02:15:00,2026-03-06 02:13:39.706962,SYN,622d1256286c1be00d09306e8ae1c560,40.3,OK
5f04b36aab0c0147bd31c24e3ae00f1c,2026-01-01 02:15:00,2026-03-06 02:13:39.706962,SYN,5ac5f666c3e13670b237f1c5c42c3ffc,21.66,OK
c9e0e9af64154fcf3dd343f8c6b9df75,2026-01-01 02:30:00,2026-03-06 02:13:39.706962,SYN,c672425dbd1c45695d97d70975fd19c8,15.06,OK
f6df604b8cd6ef1a9238d36aef30755b,2026-01-01 02:30:00,2026-03-06 02:13:39.706962,SYN,e46aa2995defffb5644e509259e8d597,27.39,OK
a721b0700153183ae83e8caecd243e74,2026-01-01 02:30:00,2026-03-06 02:13:39.706962,SYN,5b832b113fbb909eb6180bbb9384aef1,34.62,OK
4597eb26e0ab06621ac8bed71d239af7,2026-01-01 02:30:00,2026-03-06 02:13:39.706962,SYN,b2dd79ab4fa04fc390c2012f873f7b10,29.01,OK
5b22913ef76b5e85bb9a03f9d04ba78a,2026-01-01 02:30:00,2026-03-06 02:13:39.706962,SYN,1363bef730bb89a62e730b312b76e673,34.15,OK
e4897e705305eda186d7d51ecb1d78f2,2026-01-01 02:45:00,2026-03-06 02:13:39.706962,SYN,af5bcce51e0b42fbaba6179145061a26,25.78,OK
e9919cf245116cc5bd66ffb876b92aa1,2026-01-01 02:45:00,2026-03-06 02:13:39.706962,SYN,dbf03a9293c03073b1f88a642de88919,11.98,OK
3b59c6bbad31327de76453a4150d8579,2026-01-01 02:45:00,2026-03-06 02:13:39.706962,SYN,f9027058fb2fa63c73259abeaf293562,34.05,OK
69b3a5658ae467cd3f719c2f7edc1b68,2026-01-01 02:45:00,2026-03-06 02:13:39.706962,SYN,cc3f0493e6b49f3fa930368686c49751,8.0,OK
6ee372acc0312239e8ca73ea66a3229b,2026-01-01 02:45:00,2026-03-06 02:13:39.706962,SYN,825e1f083712899702566793112563e4,26.16,OK
05045e28f89c6a6eb450edf3f9ee64c1,2026-01-01 02:45:00,2026-03-06 02:13:39.706962,SYN,d5c2a8aa29edea97e4b3d5e139c29490,13.84,OK
1d5bfad9334ac3740f59c76bfa4cab71,2026-01-01 02:45:00,2026-03-06 02:13:39.706962,SYN,45d8828b7a2d746797dc74302f10b003,38.41,OK
2614196cab2f7d5779544cdfcbf41d9d,2026-01-01 03:00:00,2026-03-06 02:13:39.706962,SYN,365b28981ee7615e093c1ddfbe7cd054,39.85,OK
39693f661154ab6ff4dfebbf107643cf,2026-01-01 03:00:00,2026-03-06 02:13:39.706962,SYN,b655c21859ccb67f2664c58013a1ba74,10.66,OK
bc93a13748b70d18efb63905b4729a70,2026-01-01 03:00:00,2026-03-06 02:13:39.706962,SYN,f8b768a2d404650e296e5670ce000987,18.3,OK
45e76642a4de442bd9111f8b74eacd14,2026-01-01 03:00:00,2026-03-06 02:13:39.706962,SYN,7d71b51dd7436ba9c1b356748c07566f,18.15,OK
68612cb4f2cfa892f9939529deede8f7,2026-01-01 03:00:00,2026-03-06 02:13:39.706962,SYN,cb7c5dae7b6c0b433c9c15761a1128fe,16.04,OK
257610bbe23e3ed05ce395d4dd444000,2026-01-01 03:00:00,2026-03-06 02:13:39.706962,SYN,3bfc9ea5a8d16dd10397267256c0c196,13.05,OK
a474410be9a439272665dca1281b7925,2026-01-01 03:15:00,2026-03-06 02:13:39.706962,SYN,f82ee8bf6ff4a274dcd8e445a9150177,10.74,OK
3b59c6bbad31327de76453a4150d8579,2026-01-01 03:15:00,2026-03-06 02:13:39.706962,SYN,e01600e20c26e220e1578025e884103b,32.73,OK
69b3a5658ae467cd3f719c2f7edc1b68,2026-01-01 03:15:00,2026-03-06 02:13:39.706962,SYN,f5649195a79d28bb594ec4f71fd3b959,31.99,OK
6ee372acc0312239e8ca73ea66a3229b,2026-01-01 03:15:00,2026-03-06 02:13:39.706962,SYN,58f1bb8fff1786ff9bc1f16ffa0e3ac7,32.46,OK
a91009d7da53061afec1cd610e5e51fe,2026-01-01 03:15:00,2026-03-06 02:13:39.706962,SYN,a08de12cfa8f6e028421b1fdc605d34f,34.75,EST
7b77c43c2c75df6f32568deb07afebf6,2026-01-01 03:15:00,2026-03-06 02:13:39.706962,SYN,a6fa5c15900ee874da09a3c3407f7ec2,31.0,OK
c1c333c945203517ac99efdb745e551c,2026-01-01 03:30:00,2026-03-06 02:13:39.706962,SYN,1450947e36a4116fb5c76914a12a8d06,30.96,OK
f4c719f5ac321dd3e5354da9c52c6c58,2026-01-01 03:30:00,2026-03-06 02:13:39.706962,SYN,c5f27c2d8a7230be099dd8c63605a8b2,6.41,OK
88c9101deb8c4ce394ee21e418dd5784,2026-01-01 03:30:00,2026-03-06 02:13:39.706962,SYN,c40907a7ffb2e41815847424090ebf2a,9.12,OK
ee940e0d1843442cc524cf9255e5112d,2026-01-01 03:30:00,2026-03-06 02:13:39.706962,SYN,7175749d9fdc306b20a61a31fae23de1,27.49,OK
9763273cad3d7e43212383926a476377,2026-01-01 03:30:00,2026-03-06 02:13:39.706962,SYN,35fa935476759e8357eaa3751968f257,39.83,EST
f4c719f5ac321dd3e5354da9c52c6c58,2026-01-01 03:45:00,2026-03-06 02:13:39.706962,SYN,5fa6caa34a384ce4bb25f4a2769d5ee2,5.49,OK
05f4cbb6f5d3455331e7552656da4d02,2026-01-01 03:45:00,2026-03-06 02:13:39.706962,SYN,e66cd4bc096f875f422f058994ee9dc8,34.03,OK
878c944000fcf62ac94155d8ecf881d0,2026-01-01 03:45:00,2026-03-06 02:13:39.706962,SYN,235f014ea1aa27234c208e959582edf6,15.95,OK
20fa88a60d2e792cec4658f869ee0c2f,2026-01-01 03:45:00,2026-03-06 02:13:39.706962,SYN,b2c77f13f1ca622a65cc747f9bc6ff1a,28.18,OK
2f0834e5924f9e15117b7c29853bfbc5,2026-01-01 03:45:00,2026-03-06 02:13:39.706962,SYN,8b1fc90a1db7c372bb6dd875e6ae9fd7,20.22,OK
ceb74a239a993c2f006675105910a336,2026-01-01 03:45:00,2026-03-06 02:13:39.706962,SYN,59b5b74670a140c4376b51bfcfe100ca,18.05,OK
e4897e705305eda186d7d51ecb1d78f2,2026-01-01 04:00:00,2026-03-06 02:13:39.706962,SYN,1abde59758454fda3a4904a95002bdbc,19.56,OK
2db3c1b4a6a728394b7151200d0f3256,2026-01-01 04:00:00,2026-03-06 02:13:39.706962,SYN,be856223e922c2283cc3b429f403e576,14.96,OK
5e33cdf859ea46e7088d5834edde5cb3,2026-01-01 04:00:00,2026-03-06 02:13:39.706962,SYN,a6d69037b78c6e1c53ccb6ddb21bc343,35.94,OK
6ee372acc0312239e8ca73ea66a3229b,2026-01-01 04:00:00,2026-03-06 02:13:39.706962,SYN,88d4a219b6f28b511b4b4e2d5d5449da,19.66,OK
a91009d7da53061afec1cd610e5e51fe,2026-01-01 04:00:00,2026-03-06 02:13:39.706962,SYN,2ee70ca1335661a127b6b46a15035c4b,33.33,OK
05045e28f89c6a6eb450edf3f9ee64c1,2026-01-01 04:00:00,2026-03-06 02:13:39.706962,SYN,18d176b87204a98172aded54b920790d,30.87,OK
d69f262c7171f570f7e0cbff89912137,2026-01-01 04:00:00,2026-03-06 02:13:39.706962,SYN,78ebe8c0373fea4184be9f7a99290825,37.95,OK
1913f4f46a37fa8b2ada0b716195eb61,2026-01-01 04:00:00,2026-03-06 02:13:39.706962,SYN,00d64c1f73e460c78a8966e192da54d3,36.11,OK
7a7393f56969bf15cbef4ff1b58b29e5,2026-01-01 04:15:00,2026-03-06 02:13:39.706962,SYN,5bb7861798e4095e50219220c8e5bf9b,16.57,OK
05f4cbb6f5d3455331e7552656da4d02,2026-01-01 04:15:00,2026-03-06 02:13:39.706962,SYN,4eac1a76990c9573cfc20246355eac3c,35.55,OK
878c944000fcf62ac94155d8ecf881d0,2026-01-01 04:15:00,2026-03-06 02:13:39.706962,SYN,0702d62c59c49a379e030034d415e3e4,24.87,OK
73486626af9fdaa97f1d22f2226ea211,2026-01-01 04:15:00,2026-03-06 02:13:39.706962,SYN,2b6c87add6931770ffb891f4feb69a73,32.87,OK
b95733e002b76f779e1ba5968f294a27,2026-01-01 04:15:00,2026-03-06 02:13:39.706962,SYN,1a87e52a4aad8b9449a534b06edfac60,22.73,OK
63221c2c21497266045dfbb99c78a5ad,2026-01-01 04:15:00,2026-03-06 02:13:39.706962,SYN,c6c0274c82e5ac4cab3b054abb103069,10.17,OK
02ebb373a7e00216e646d1efcccf3a1f,2026-01-01 04:15:00,2026-03-06 02:13:39.706962,SYN,2556831dc05050a0c033b8254933620a,28.65,OK
3283f4bd0612b3be196141ee1f2f0754,2026-01-01 04:30:00,2026-03-06 02:13:39.706962,SYN,913bbc337a9c82252d9d88375481ea1f,21.09,OK
0b5d6226ccd2fdd3e6f6e1956b504aaa,2026-01-01 04:30:00,2026-03-06 02:13:39.706962,SYN,85b3f8ad74d63f225b7f9d0ce94886c0,23.99,OK
351a911993585e574fd47f4454eb843e,2026-01-01 04:30:00,2026-03-06 02:13:39.706962,SYN,191edded1e8ac381baef0f7556718d98,17.41,OK
860c24a902390703da68b5c104679935,2026-01-01 04:30:00,2026-03-06 02:13:39.706962,SYN,d0920d0b1e00c1cb22f9ab5b3324cdfa,6.31,OK
20fa88a60d2e792cec4658f869ee0c2f,2026-01-01 04:30:00,2026-03-06 02:13:39.706962,SYN,c00606f0ae6d44f1e7e4e627b23092d3,28.64,OK
c1c333c945203517ac99efdb745e551c,2026-01-01 04:45:00,2026-03-06 02:13:39.706962,SYN,47d711a0a7000e7540e41d36cdf78d69,15.53,EST
bf0b777174d0850134e5684f213ae030,2026-01-01 04:45:00,2026-03-06 02:13:39.706962,SYN,2e31e2a5073a7d06324ed24f66e67f3c,18.75,OK
50f6c1a2a657054ff8618acbaf68b835,2026-01-01 04:45:00,2026-03-06 02:13:39.706962,SYN,4d706028de2a6fe84c653936eff42974,35.98,OK
0637232e1c0f920620e846292911e1f2,2026-01-01 04:45:00,2026-03-06 02:13:39.706962,SYN,c1544b20571c625904f86b562d12b78e,29.79,OK
860c24a902390703da68b5c104679935,2026-01-01 04:45:00,2026-03-06 02:13:39.706962,SYN,44e3284fcc8033de79c69ef2305a0ed5,31.92,OK
ee940e0d1843442cc524cf9255e5112d,2026-01-01 04:45:00,2026-03-06 02:13:39.706962,SYN,14a1d5150c50d4db2c80878e9bebfc2f,37.18,OK
20fa88a60d2e792cec4658f869ee0c2f,2026-01-01 04:45:00,2026-03-06 02:13:39.706962,SYN,0f505b45e00d3c2a3001bc8a9bc1081d,39.56,OK
2f0834e5924f9e15117b7c29853bfbc5,2026-01-01 04:45:00,2026-03-06 02:13:39.706962,SYN,14b8eb533e2a3d62d017944971e7e435,31.36,OK
f077c0bb2e4e63cc188cdc474a865502,2026-01-01 05:00:00,2026-03-06 02:13:39.706962,SYN,da04674bd0c967b5178ae7fea65967bc,26.62,OK
13e28d2986c2587be9a5d54086a30e19,2026-01-01 05:00:00,2026-03-06 02:13:39.706962,SYN,1b8d6b0471d89bec893a4abf006b7df8,16.05,EST
1aeb0be34e225ed98d8a6ccea67311aa,2026-01-01 05:00:00,2026-03-06 02:13:39.706962,SYN,52d7b97791cf64ba6bc148d0a7205cb5,30.42,OK
69b3a5658ae467cd3f719c2f7edc1b68,2026-01-01 05:00:00,2026-03-06 02:13:39.706962,SYN,9a424f1317e0a719f729b4a577c12cb9,12.89,OK
5e33cdf859ea46e7088d5834edde5cb3,2026-01-01 05:00:00,2026-03-06 02:13:39.706962,SYN,bb58f1c411fed27b6d373eeadcf80a2a,13.64,OK
7a50297070295c2d66e5ca6ecc8731d2,2026-01-01 05:00:00,2026-03-06 02:13:39.706962,SYN,f8377cf49c042ae5df17db2b4d568bf9,27.41,OK
6ee372acc0312239e8ca73ea66a3229b,2026-01-01 05:00:00,2026-03-06 02:13:39.706962,SYN,bc5fab717a457ccae07fc9d0a12fcd44,23.47,OK
234a3c842047f76f6fa8803f740c4ece,2026-01-01 05:00:00,2026-03-06 02:13:39.706962,SYN,65da219fa4cedbd514aee78dbcf42989,23.52,OK
d4013c0d4277b6c6be6ab5a7bef0f2a6,2026-01-01 05:00:00,2026-03-06 02:13:39.706962,SYN,11d0d2cee5d3343e627dd6c0fac34d87,19.39,OK
1d5bfad9334ac3740f59c76bfa4cab71,2026-01-01 05:00:00,2026-03-06 02:13:39.706962,SYN,f5947cc584afcd67c397d13025ee29ed,39.66,OK
39693f661154ab6ff4dfebbf107643cf,2026-01-01 05:15:00,2026-03-06 02:13:39.706962,SYN,096a228924579e7da364d2c1ba8132e0,8.83,OK
7b05a3419f4f431c2cbf4885124ca1dc,2026-01-01 05:15:00,2026-03-06 02:13:39.706962,SYN,4c629d8dd75ae70461026353d58a128e,39.33,OK
858fa9339f4ae3b19319e0c98471305a,2026-01-01 05:15:00,2026-03-06 02:13:39.706962,SYN,fe9356c4523993fded51d741836f23d8,29.92,EST
45e76642a4de442bd9111f8b74eacd14,2026-01-01 05:15:00,2026-03-06 02:13:39.706962,SYN,fde9aa3f8f2eb291846676bb37076228,27.05,OK
9ed67956571f4658ee9a6d6931d6a4cd,2026-01-01 05:15:00,2026-03-06 02:13:39.706962,SYN,066d2a308e75214ec60bf3b53cbde36e,17.02,OK
68612cb4f2cfa892f9939529deede8f7,2026-01-01 05:15:00,2026-03-06 02:13:39.706962,SYN,596b5c92d72281a676d3ba36407edcba,7.79,OK
a721b0700153183ae83e8caecd243e74,2026-01-01 05:15:00,2026-03-06 02:13:39.706962,SYN,efdcbe972f758ca8ee2f8d4237f50d4d,34.06,OK
4597eb26e0ab06621ac8bed71d239af7,2026-01-01 05:15:00,2026-03-06 02:13:39.706962,SYN,5a43431a41dbcf9064bbf37a20050beb,33.15,EST
257610bbe23e3ed05ce395d4dd444000,2026-01-01 05:15:00,2026-03-06 02:13:39.706962,SYN,246810e45095cbaf188cd39a56c717a1,35.79,OK
a721b0700153183ae83e8caecd243e74,2026-01-01 05:30:00,2026-03-06 02:13:39.706962,SYN,8b1fc90a1db7c372bb6dd875e6ae9fd7,20.22,OK
8d69f9d3ee1f8eeb40685ce2a2761e2b,2026-01-01 05:45:00,2026-03-06 02:13:39.706962,SYN,38cccc4e797aecc1e8cfd00214038352,24.88,OK
86f1b641a68961a0f1632121f0db743a,2026-01-01 05:45:00,2026-03-06 02:13:39.706962,SYN,3b6711f1d3090a0a2a399ce3359be151,16.06,OK
72488ac84e327635924936afc3d779e1,2026-01-01 05:45:00,2026-03-06 02:13:39.706962,SYN,642223434b118f4dcc1b3dc70e0b2df3,23.24,OK
bfb39e69696ec4a03cf7ab4c5ac50488,2026-01-01 00:00:00,2026-03-06 02:13:39.706962,SYN,d6c6b79cd084a90b97dc4e45fd61fae3,23.1,OK
6185fa7ea83b73ec408b03acd6227e63,2026-01-01 00:00:00,2026-03-06 02:13:39.706962,SYN,3dac4b015631c026a3eae362be14a28c,5.74,OK
13e28d2986c2587be9a5d54086a30e19,2026-01-01 00:00:00,2026-03-06 02:13:39.706962,SYN,901a365ab932c20a12b45e998ec5ec7e,40.41,OK
3b59c6bbad31327de76453a4150d8579,2026-01-01 00:00:00,2026-03-06 02:13:39.706962,SYN,e553f616dbd3a44a03ad3600751c897d,35.05,OK
d4013c0d4277b6c6be6ab5a7bef0f2a6,2026-01-01 00:00:00,2026-03-06 02:13:39.706962,SYN,e7bb89f045523baef4e8d8b8241e04b8,38.68,OK
0f55629e27434687cc60fff810aed046,2026-01-01 00:00:00,2026-03-06 02:13:39.706962,SYN,b7eb4103bc8a3ba53e5e8149593c3154,29.04,OK
6fdef3613dccbec4fccfdc5d257064cf,2026-01-01 00:00:00,2026-03-06 02:13:39.706962,SYN,cd220a2d065bdfd344966be652a5db6c,28.94,OK
7a7393f56969bf15cbef4ff1b58b29e5,2026-01-01 00:15:00,2026-03-06 02:13:39.706962,SYN,4bd5f4d5b2a796863cfd66332c914652,40.1,OK
f4c719f5ac321dd3e5354da9c52c6c58,2026-01-01 00:15:00,2026-03-06 02:13:39.706962,SYN,da15943d218daae123563e4dbc92f7a5,9.89,OK
351a911993585e574fd47f4454eb843e,2026-01-01 00:15:00,2026-03-06 02:13:39.706962,SYN,91dbd7f4de0a3aa3f4e34210cc32e9f7,27.44,OK
05f4cbb6f5d3455331e7552656da4d02,2026-01-01 00:15:00,2026-03-06 02:13:39.706962,SYN,0b8bcae7f020aa5219709b963abf25a9,21.6,OK
878c944000fcf62ac94155d8ecf881d0,2026-01-01 00:15:00,2026-03-06 02:13:39.706962,SYN,bcc5529d0d2f692be57b50923604bb50,24.03,OK
88c9101deb8c4ce394ee21e418dd5784,2026-01-01 00:15:00,2026-03-06 02:13:39.706962,SYN,54b239a23052a41613b09cb377a5fc89,6.44,OK
50f6c1a2a657054ff8618acbaf68b835,2026-01-01 00:15:00,2026-03-06 02:13:39.706962,SYN,77c18b23e88dbf228f6455afdd57c89d,15.49,OK
860c24a902390703da68b5c104679935,2026-01-01 00:15:00,2026-03-06 02:13:39.706962,SYN,8f9f0eed44610699734413301ac89522,35.92,OK
73486626af9fdaa97f1d22f2226ea211,2026-01-01 00:15:00,2026-03-06 02:13:39.706962,SYN,9386b90d0918ea769645a0e11cd10ffb,26.98,OK
9763273cad3d7e43212383926a476377,2026-01-01 00:15:00,2026-03-06 02:13:39.706962,SYN,b809f94ce56c465b069074fd0ca8dccd,16.91,OK
20fa88a60d2e792cec4658f869ee0c2f,2026-01-01 00:15:00,2026-03-06 02:13:39.706962,SYN,a111dfb4a4d40833a149f67eecf685f3,40.4,OK
02ebb373a7e00216e646d1efcccf3a1f,2026-01-01 00:15:00,2026-03-06 02:13:39.706962,SYN,7f0725edca6ddab3d69cc6438f1eb7b7,11.56,OK
a055372963c647fb96960a3c3daa8919,2026-01-01 00:15:00,2026-03-06 02:13:39.706962,SYN,18df12bbc263a99e6128d02350bd142d,33.46,OK
c9e0e9af64154fcf3dd343f8c6b9df75,2026-01-01 00:30:00,2026-03-06 02:13:39.706962,SYN,c6845826db0183635ce5410c313d7028,23.63,OK
a984375cb0e0b90afeeafac64e24c79d,2026-01-01 00:30:00,2026-03-06 02:13:39.706962,SYN,e5a1272001cd89214e1a1b252c80a1b0,32.89,OK
45e76642a4de442bd9111f8b74eacd14,2026-01-01 00:30:00,2026-03-06 02:13:39.706962,SYN,156fdfbe5cea7084e96cb808b107190e,20.96,OK
c1c333c945203517ac99efdb745e551c,2026-01-01 00:45:00,2026-03-06 02:13:39.706962,SYN,f2e957a5f00a618ecbe3114ce656dd8d,36.13,OK
bf0b777174d0850134e5684f213ae030,2026-01-01 00:45:00,2026-03-06 02:13:39.706962,SYN,16b5df229d980b0b42c5f14badb3b87c,24.12,OK
50f6c1a2a657054ff8618acbaf68b835,2026-01-01 00:45:00,2026-03-06 02:13:39.706962,SYN,96e63e8715ed71fc3df4dba7c2b34a04,29.67,OK
860c24a902390703da68b5c104679935,2026-01-01 00:45:00,2026-03-06 02:13:39.706962,SYN,2783bf6e0a1384c814a6a67345277466,15.28,OK
73486626af9fdaa97f1d22f2226ea211,2026-01-01 00:45:00,2026-03-06 02:13:39.706962,SYN,8cf5bfb5b78cf6de382de2f4d68e6669,39.47,OK
ee940e0d1843442cc524cf9255e5112d,2026-01-01 00:45:00,2026-03-06 02:13:39.706962,SYN,05ac1499d1a1c847575e547798956b2f,17.73,OK
9763273cad3d7e43212383926a476377,2026-01-01 00:45:00,2026-03-06 02:13:39.706962,SYN,9c444dd7cc9b79b7f00ae47783755075,12.88,OK
63221c2c21497266045dfbb99c78a5ad,2026-01-01 00:45:00,2026-03-06 02:13:39.706962,SYN,ab613f447789acc78bab0a1d110b6b43,39.13,OK
a055372963c647fb96960a3c3daa8919,2026-01-01 00:45:00,2026-03-06 02:13:39.706962,SYN,ecf6c3578d5bf506354434eb23294035,13.65,OK
6185fa7ea83b73ec408b03acd6227e63,2026-01-01 01:00:00,2026-03-06 02:13:39.706962,SYN,79617bd2fb0f962d98fcfbefc4cada11,23.08,OK
2db3c1b4a6a728394b7151200d0f3256,2026-01-01 01:00:00,2026-03-06 02:13:39.706962,SYN,8b28c87142d3dc978c894d54433679b9,17.98,OK
a91009d7da53061afec1cd610e5e51fe,2026-01-01 01:00:00,2026-03-06 02:13:39.706962,SYN,e34986cc5a1c9d7810da32ce3ae20331,31.08,OK
bb5d3837bd63b111e7d3a744843ba692,2026-01-01 01:00:00,2026-03-06 02:13:39.706962,SYN,55dec3300d55ed69a67d3e61f07f50b0,29.12,OK
05045e28f89c6a6eb450edf3f9ee64c1,2026-01-01 01:00:00,2026-03-06 02:13:39.706962,SYN,3fca26dc74ee0d39d21dfc94bf13ec11,39.14,OK
adbc7dd07624f2f5a10ac347b3e82037,2026-01-01 01:00:00,2026-03-06 02:13:39.706962,SYN,a691bbb892b542c6c02d1f5a47756b09,30.47,OK
7b77c43c2c75df6f32568deb07afebf6,2026-01-01 01:00:00,2026-03-06 02:13:39.706962,SYN,f2dda824148229ee17dd5e6508809818,8.29,OK
6fdef3613dccbec4fccfdc5d257064cf,2026-01-01 01:00:00,2026-03-06 02:13:39.706962,SYN,b290daa14795a5b5a17cbf7056c35426,26.55,OK
1913f4f46a37fa8b2ada0b716195eb61,2026-01-01 01:00:00,2026-03-06 02:13:39.706962,SYN,d9042fb20826f7ec65472d02a27ce5ae,19.16,OK
a474410be9a439272665dca1281b7925,2026-01-01 01:15:00,2026-03-06 02:13:39.706962,SYN,0d80034b9024f88d309841184b5b215e,23.87,OK
5e33cdf859ea46e7088d5834edde5cb3,2026-01-01 01:15:00,2026-03-06 02:13:39.706962,SYN,c9bc3a1b4874328ccfaa81ff984a5451,38.19,OK
6ee372acc0312239e8ca73ea66a3229b,2026-01-01 01:15:00,2026-03-06 02:13:39.706962,SYN,6eb2077e787b400d90f107bf610fcc8a,11.57,OK
