event_id,hk_facility,hk_meter,hk_period,factor_id,reading_ts,kwh_value,scope2_kgco2e,raw_record_hash,transform_ver,load_dts,record_source
1047,7efaf4ff4c6611946b347d2367bcb807,98acdfb4f24a3a0462f10ddabe3907e3,2cd8aaff242c4767227849d313d2e30c,5,2026-01-01 04:15:00,37.63,24.0832,82bfa3edab6234f3da7b0476b9717dd1,syn_v1,2026-03-06 02:13:39.706962,SYN
1048,f1b3d8912e2bd9ddb0f335583d2152cb,257610bbe23e3ed05ce395d4dd444000,2cd8aaff242c4767227849d313d2e30c,6,2026-01-01 02:00:00,24.04,17.3088,ffafabe45b12d326305fa86d89923e2f,syn_v1,2026-03-06 02:13:39.706962,SYN
1049,1a633a890bb61427286485ce2336b11e,234a3c842047f76f6fa8803f740c4ece,2cd8aaff242c4767227849d313d2e30c,7,2026-01-01 00:30:00,14.41,11.2398,b2e4f60ab0524bd93ff316f35608b608,syn_v1,2026-03-06 02:13:39.706962,SYN
1050,4f49e99ee442756940e14404c79772a6,4597eb26e0ab06621ac8bed71d239af7,2cd8aaff242c4767227849d313d2e30c,8,2026-01-01 02:00:00,24.02,16.5738,30820a2d2726818eb15f8af4580f1252,syn_v1,2026-03-06 02:13:39.706962,SYN
1051,49b989a23f0d55741477257b0aeeaa2d,5b22913ef76b5e85bb9a03f9d04ba78a,2cd8aaff242c4767227849d313d2e30c,4,2026-01-01 02:15:00,15.83,12.9806,10b71a96672e188ba0df93d45b2072ab,syn_v1,2026-03-06 02:13:39.706962,SYN
1052,21debacd2d92a22891de2856fe08f89e,7a50297070295c2d66e5ca6ecc8731d2,2cd8aaff242c4767227849d313d2e30c,5,2026-01-01 03:00:00,36.87,23.5968,504ac435ad0b75d4b80c02540dbd4a58,syn_v1,2026-03-06 02:13:39.706962,SYN
1053,09a55d5d1937b90372433ba490c07b7f,03fdb4a74143041ff3cc3add54d19fd9,2cd8aaff242c4767227849d313d2e30c,6,2026-01-01 01:45:00,32.98,23.7456,a5589655d157360fd45db36592c17837,syn_v1,2026-03-06 02:13:39.706962,SYN
1054,069712518702ff45057bf9d64721856d,959578c0ad7f74b1a7c03b64985ea967,2cd8aaff242c4767227849d313d2e30c,7,2026-01-01 05:30:00,14.4,11.232,6a33a749aae4de62fdc9ed74b17de84f,syn_v1,2026-03-06 02:13:39.706962,SYN
1055,5bbcc090b4cfd4f7babb26b9e59fda45,02ebb373a7e00216e646d1efcccf3a1f,2cd8aaff242c4767227849d313d2e30c,8,2026-01-01 04:45:00,11.07,7.6383,823c2296dd66fabcc268fc7ab5ca3d0e,syn_v1,2026-03-06 02:13:39.706962,SYN
1056,fea538323d9ab84b92cb95644d6c7b35,ee940e0d1843442cc524cf9255e5112d,2cd8aaff242c4767227849d313d2e30c,4,2026-01-01 04:30:00,13.99,11.4718,aef66da32cd0da652f67d7ca898439ef,syn_v1,2026-03-06 02:13:39.706962,SYN
1057,8c036722922b24fcf79efc1ed0d68e71,c52a74eeaa52559fc5b8147c6f6ef36f,2cd8aaff242c4767227849d313d2e30c,5,2026-01-01 01:30:00,18.34,11.7376,7a90be97be3b0ef45d76800a099dfe55,syn_v1,2026-03-06 02:13:39.706962,SYN
1058,9b476072ebb3b53dd331ce8adbbc4e73,f077c0bb2e4e63cc188cdc474a865502,2cd8aaff242c4767227849d313d2e30c,6,2026-01-01 05:30:00,9.03,6.5016,d33ae348342c850759b2bfb8eb31ca73,syn_v1,2026-03-06 02:13:39.706962,SYN
1059,03d342a18a7e413fcf8985e0232487bf,9ed67956571f4658ee9a6d6931d6a4cd,2cd8aaff242c4767227849d313d2e30c,7,2026-01-01 05:30:00,20.58,16.0524,d48c60802ae60dd794d7ae9c1e77e01b,syn_v1,2026-03-06 02:13:39.706962,SYN
1060,bf8afd90946c34723eeb1ccc576a98b8,5f04b36aab0c0147bd31c24e3ae00f1c,2cd8aaff242c4767227849d313d2e30c,8,2026-01-01 02:00:00,19.41,13.3929,0d775fabffbbcf7c6e54de3daac5dc56,syn_v1,2026-03-06 02:13:39.706962,SYN
1061,4a65bc20c96683b4bc54c1a4c95b5d5e,7b05a3419f4f431c2cbf4885124ca1dc,2cd8aaff242c4767227849d313d2e30c,4,2026-01-01 02:15:00,20.23,16.5886,ab34dcaa35e3d6db729a7983e4404bc5,syn_v1,2026-03-06 02:13:39.706962,SYN
1062,f81294bd68853a5e1c02ea2f6c4e8cd0,d69f262c7171f570f7e0cbff89912137,2cd8aaff242c4767227849d313d2e30c,5,2026-01-01 02:30:00,16.88,10.8032,4e8118e9857ae90bfc88a3265d27f484,syn_v1,2026-03-06 02:13:39.706962,SYN
1063,4295c25baa729e95f6c98d5f0f2dca9a,9cd9debad56855170d7fda91fc3e84ca,2cd8aaff242c4767227849d313d2e30c,6,2026-01-01 00:15:00,5.94,4.2768,8b84aa109a07c83139fcef8cea045914,syn_v1,2026-03-06 02:13:39.706962,SYN
1064,da11c928386dbdc18c34f288e21ee019,69b3a5658ae467cd3f719c2f7edc1b68,2cd8aaff242c4767227849d313d2e30c,7,2026-01-01 05:30:00,20.03,15.6234,140e6d9caaacbb566f18768731d4d15f,syn_v1,2026-03-06 02:13:39.706962,SYN
1065,cd83927962802ca3b606ae9f3c6d73be,860c24a902390703da68b5c104679935,2cd8aaff242c4767227849d313d2e30c,8,2026-01-01 03:45:00,29.25,20.1825,fc741443253411d4b011b0fccbe1d188,syn_v1,2026-03-06 02:13:39.706962,SYN
1066,c76f671a4753cc664519a8a4b2dfe527,a604382c4cf08bf6823c44c52a628a70,2cd8aaff242c4767227849d313d2e30c,4,2026-01-01 04:45:00,10.57,8.6674,28115c9a5590ea4e0aa52e86dd68ad39,syn_v1,2026-03-06 02:13:39.706962,SYN
1067,e7b39405255ec5841088f6663359fb00,a474410be9a439272665dca1281b7925,2cd8aaff242c4767227849d313d2e30c,5,2026-01-01 01:30:00,30.11,19.2704,b6988319ff72fa250ae00125cb760e9f,syn_v1,2026-03-06 02:13:39.706962,SYN
1068,413e2baff151d8d4c537680d7d05316e,1d5bfad9334ac3740f59c76bfa4cab71,2cd8aaff242c4767227849d313d2e30c,6,2026-01-01 05:15:00,30.68,22.0896,f1468ea8750937ce2cbc70a5cef433ae,syn_v1,2026-03-06 02:13:39.706962,SYN
1069,291614fc894042ffde48370a464eddb8,13e28d2986c2587be9a5d54086a30e19,2cd8aaff242c4767227849d313d2e30c,7,2026-01-01 02:30:00,6.56,5.1168,93af25f3076feaa8b293ce8d25c75c18,syn_v1,2026-03-06 02:13:39.706962,SYN
1070,e1eeb625e5a4a6426698339fb189e9e2,88c9101deb8c4ce394ee21e418dd5784,2cd8aaff242c4767227849d313d2e30c,8,2026-01-01 04:45:00,5.78,3.9882,9a94ce976082894fcd5c37651794e73e,syn_v1,2026-03-06 02:13:39.706962,SYN
1071,f7f70ccab084c8c5d8b96b87dc86d5f9,858fa9339f4ae3b19319e0c98471305a,2cd8aaff242c4767227849d313d2e30c,4,2026-01-01 02:30:00,27.62,22.6484,0ed4546e315d381e75c5537983050352,syn_v1,2026-03-06 02:13:39.706962,SYN
1072,7efaf4ff4c6611946b347d2367bcb807,e57bfce3281114298a81d8844c02947e,2cd8aaff242c4767227849d313d2e30c,5,2026-01-01 05:15:00,20.1,12.864,09446acf45cebe95238d12387d28a842,syn_v1,2026-03-06 02:13:39.706962,SYN
1073,f1b3d8912e2bd9ddb0f335583d2152cb,0637232e1c0f920620e846292911e1f2,2cd8aaff242c4767227849d313d2e30c,6,2026-01-01 01:45:00,9.76,7.0272,974ba50381beed346144a6bd4c5a4b18,syn_v1,2026-03-06 02:13:39.706962,SYN
1074,1a633a890bb61427286485ce2336b11e,e9919cf245116cc5bd66ffb876b92aa1,2cd8aaff242c4767227849d313d2e30c,7,2026-01-01 02:15:00,38.82,30.2796,0b2aad443dc7353131c16cd68712d6b5,syn_v1,2026-03-06 02:13:39.706962,SYN
1075,4f49e99ee442756940e14404c79772a6,f6df604b8cd6ef1a9238d36aef30755b,2cd8aaff242c4767227849d313d2e30c,8,2026-01-01 02:15:00,22.93,15.8217,2d67ea71f6862f67338a169cef22d08a,syn_v1,2026-03-06 02:13:39.706962,SYN
1076,49b989a23f0d55741477257b0aeeaa2d,2614196cab2f7d5779544cdfcbf41d9d,2cd8aaff242c4767227849d313d2e30c,4,2026-01-01 05:15:00,37.22,30.5204,6af7d1254fdb53b23e68b4807f91cb5e,syn_v1,2026-03-06 02:13:39.706962,SYN
1077,21debacd2d92a22891de2856fe08f89e,bf0b777174d0850134e5684f213ae030,2cd8aaff242c4767227849d313d2e30c,5,2026-01-01 03:30:00,14.56,9.3184,a770ed6f9f89d1224cb4f376313b0213,syn_v1,2026-03-06 02:13:39.706962,SYN
1078,09a55d5d1937b90372433ba490c07b7f,d459652144373eb7f83c2b11cca2d317,2cd8aaff242c4767227849d313d2e30c,6,2026-01-01 01:45:00,6.55,4.716,5e4e5a526bd7e6c6122022457f9fc91a,syn_v1,2026-03-06 02:13:39.706962,SYN
1079,069712518702ff45057bf9d64721856d,351a911993585e574fd47f4454eb843e,2cd8aaff242c4767227849d313d2e30c,7,2026-01-01 00:45:00,19.62,15.3036,4c18990095a58cd42609512a7c4ffe5c,syn_v1,2026-03-06 02:13:39.706962,SYN
1080,5bbcc090b4cfd4f7babb26b9e59fda45,65e5acedf56439404d8077287fdbbe68,2cd8aaff242c4767227849d313d2e30c,8,2026-01-01 00:30:00,30.54,21.0726,4add380bb8c8331bac53ae7c07abffb2,syn_v1,2026-03-06 02:13:39.706962,SYN
1081,fea538323d9ab84b92cb95644d6c7b35,fad88d6f69074a7d68d65c964ef13306,2cd8aaff242c4767227849d313d2e30c,4,2026-01-01 00:30:00,10.18,8.3476,f9500b7800ca513547cd70bb13be6548,syn_v1,2026-03-06 02:13:39.706962,SYN
1082,8c036722922b24fcf79efc1ed0d68e71,a984375cb0e0b90afeeafac64e24c79d,2cd8aaff242c4767227849d313d2e30c,5,2026-01-01 02:00:00,11.67,7.4688,00fdefb983ec441656b206b16988cf08,syn_v1,2026-03-06 02:13:39.706962,SYN
1083,9b476072ebb3b53dd331ce8adbbc4e73,3b59c6bbad31327de76453a4150d8579,2cd8aaff242c4767227849d313d2e30c,6,2026-01-01 05:30:00,27.53,19.8216,f493f52686e48f489a25e8197fc8d493,syn_v1,2026-03-06 02:13:39.706962,SYN
1084,03d342a18a7e413fcf8985e0232487bf,878c944000fcf62ac94155d8ecf881d0,2cd8aaff242c4767227849d313d2e30c,7,2026-01-01 04:45:00,25.2,19.656,14d189c7596e7aeeb4c3865202a0cc5a,syn_v1,2026-03-06 02:13:39.706962,SYN
1085,bf8afd90946c34723eeb1ccc576a98b8,4e4d4b9730898ea4e08d4e3e55b9d266,2cd8aaff242c4767227849d313d2e30c,8,2026-01-01 03:45:00,15.65,10.7985,90a3363a3572258a6ccf7573d278fe92,syn_v1,2026-03-06 02:13:39.706962,SYN
1086,4a65bc20c96683b4bc54c1a4c95b5d5e,05f4cbb6f5d3455331e7552656da4d02,2cd8aaff242c4767227849d313d2e30c,4,2026-01-01 04:45:00,11.62,9.5284,c7cae24addc840a0c229ef0e1c96bae8,syn_v1,2026-03-06 02:13:39.706962,SYN
1087,f81294bd68853a5e1c02ea2f6c4e8cd0,6ee372acc0312239e8ca73ea66a3229b,2cd8aaff242c4767227849d313d2e30c,5,2026-01-01 05:30:00,6.19,3.9616,ae448fa4d5deaf1084f14f7310760ab7,syn_v1,2026-03-06 02:13:39.706962,SYN
1088,4295c25baa729e95f6c98d5f0f2dca9a,d50f9cc27ab3c0d2c75af2fd695c29b2,2cd8aaff242c4767227849d313d2e30c,6,2026-01-01 03:30:00,14.61,10.5192,9a92e7db38850259cb22eab6de20ee16,syn_v1,2026-03-06 02:13:39.706962,SYN
1089,da11c928386dbdc18c34f288e21ee019,c1c333c945203517ac99efdb745e551c,2cd8aaff242c4767227849d313d2e30c,7,2026-01-01 00:15:00,36.57,28.5246,b8016c049c6101fd109a1b9a8aad49f0,syn_v1,2026-03-06 02:13:39.706962,SYN
1090,cd83927962802ca3b606ae9f3c6d73be,3f7082e9933b3aa8fdc39b507e695d7b,2cd8aaff242c4767227849d313d2e30c,8,2026-01-01 00:45:00,16.46,11.3574,f0eb85ba40c0dabd93a8df2678a377a4,syn_v1,2026-03-06 02:13:39.706962,SYN
1091,c76f671a4753cc664519a8a4b2dfe527,39693f661154ab6ff4dfebbf107643cf,2cd8aaff242c4767227849d313d2e30c,4,2026-01-01 02:00:00,23.83,19.5406,6e2daa22e25a5b8d484fbd79861dcf8c,syn_v1,2026-03-06 02:13:39.706962,SYN
1092,e7b39405255ec5841088f6663359fb00,4d312e7ec411692d4b12358b56ca02a3,2cd8aaff242c4767227849d313d2e30c,5,2026-01-01 00:15:00,5.51,3.5264,1a2c42cb0e0d701e298b0fd8132317ce,syn_v1,2026-03-06 02:13:39.706962,SYN
1093,413e2baff151d8d4c537680d7d05316e,f0d78868da75f9bf4b20dde8c07a9ce1,2cd8aaff242c4767227849d313d2e30c,6,2026-01-01 02:30:00,15.23,10.9656,0fcd47135b8a07913871cb4c2bf14bcf,syn_v1,2026-03-06 02:13:39.706962,SYN
1094,291614fc894042ffde48370a464eddb8,bb5d3837bd63b111e7d3a744843ba692,2cd8aaff242c4767227849d313d2e30c,7,2026-01-01 05:15:00,36.45,28.431,1affaeb390f5f7a21109e8e0529bee8f,syn_v1,2026-03-06 02:13:39.706962,SYN
1095,e1eeb625e5a4a6426698339fb189e9e2,1aeb0be34e225ed98d8a6ccea67311aa,2cd8aaff242c4767227849d313d2e30c,8,2026-01-01 01:30:00,31.89,22.0041,aa3dc96e848297919a9cc3b4e5b6a73f,syn_v1,2026-03-06 02:13:39.706962,SYN
1096,f7f70ccab084c8c5d8b96b87dc86d5f9,7a7393f56969bf15cbef4ff1b58b29e5,2cd8aaff242c4767227849d313d2e30c,4,2026-01-01 03:45:00,11.98,9.8236,bb470c100135a0c8adc069b0110b9f18,syn_v1,2026-03-06 02:13:39.706962,SYN
1097,7efaf4ff4c6611946b347d2367bcb807,a721b0700153183ae83e8caecd243e74,2cd8aaff242c4767227849d313d2e30c,5,2026-01-01 02:00:00,32.14,20.5696,0f3963d2ad7b4a10b31f02b996e6bb40,syn_v1,2026-03-06 02:13:39.706962,SYN
1098,f1b3d8912e2bd9ddb0f335583d2152cb,f4c719f5ac321dd3e5354da9c52c6c58,2cd8aaff242c4767227849d313d2e30c,6,2026-01-01 01:45:00,5.36,3.8592,a1cc5faf2dbee04e096ad1c547b999e6,syn_v1,2026-03-06 02:13:39.706962,SYN
1099,1a633a890bb61427286485ce2336b11e,3283f4bd0612b3be196141ee1f2f0754,2cd8aaff242c4767227849d313d2e30c,7,2026-01-01 03:30:00,18.94,14.7732,b3c57994ab0bf79290bbbdc6c043787e,syn_v1,2026-03-06 02:13:39.706962,SYN
1100,4f49e99ee442756940e14404c79772a6,b6bc2ff3f6c5421889a6e1e3232941aa,2cd8aaff242c4767227849d313d2e30c,8,2026-01-01 03:30:00,8.11,5.5959,9c41d88273baff1fac384447a596925f,syn_v1,2026-03-06 02:13:39.706962,SYN
1101,49b989a23f0d55741477257b0aeeaa2d,50f6c1a2a657054ff8618acbaf68b835,2cd8aaff242c4767227849d313d2e30c,4,2026-01-01 03:30:00,39.51,32.3982,79ea1afa3465605efa70f22fa44e2da6,syn_v1,2026-03-06 02:13:39.706962,SYN
1102,21debacd2d92a22891de2856fe08f89e,0f55629e27434687cc60fff810aed046,2cd8aaff242c4767227849d313d2e30c,5,2026-01-01 02:15:00,21.46,13.7344,fb2618291afe8931057ca43f9d8d0380,syn_v1,2026-03-06 02:13:39.706962,SYN
1103,09a55d5d1937b90372433ba490c07b7f,9763273cad3d7e43212383926a476377,2cd8aaff242c4767227849d313d2e30c,6,2026-01-01 03:45:00,8.76,6.3072,62e389407bae2bc3fe2fac871fdf67f8,syn_v1,2026-03-06 02:13:39.706962,SYN
1104,069712518702ff45057bf9d64721856d,7b77c43c2c75df6f32568deb07afebf6,2cd8aaff242c4767227849d313d2e30c,7,2026-01-01 05:15:00,23.03,17.9634,eea432a4b08ab35a1acab732a72fc6ab,syn_v1,2026-03-06 02:13:39.706962,SYN
1105,5bbcc090b4cfd4f7babb26b9e59fda45,adbc7dd07624f2f5a10ac347b3e82037,2cd8aaff242c4767227849d313d2e30c,8,2026-01-01 05:15:00,20.37,14.0553,87a9acf9ee855eead488f8c19eae1b70,syn_v1,2026-03-06 02:13:39.706962,SYN
1106,fea538323d9ab84b92cb95644d6c7b35,6fdef3613dccbec4fccfdc5d257064cf,2cd8aaff242c4767227849d313d2e30c,4,2026-01-01 02:15:00,13.27,10.8814,10189182a74e1ac756ab79682ae58a02,syn_v1,2026-03-06 02:13:39.706962,SYN
1107,8c036722922b24fcf79efc1ed0d68e71,f1ce828e1ac9557e02dc8ba772d394e1,2cd8aaff242c4767227849d313d2e30c,5,2026-01-01 00:15:00,8.07,5.1648,68f2329502bcf387d98b4c154d92b46c,syn_v1,2026-03-06 02:13:39.706962,SYN
1108,9b476072ebb3b53dd331ce8adbbc4e73,2f0834e5924f9e15117b7c29853bfbc5,2cd8aaff242c4767227849d313d2e30c,6,2026-01-01 00:45:00,18.84,13.5648,e822b3c43ca5a110e8621ca73e976984,syn_v1,2026-03-06 02:13:39.706962,SYN
1109,03d342a18a7e413fcf8985e0232487bf,a055372963c647fb96960a3c3daa8919,2cd8aaff242c4767227849d313d2e30c,7,2026-01-01 04:45:00,16.92,13.1976,06430405cf649aa9c0167a0775b7053e,syn_v1,2026-03-06 02:13:39.706962,SYN
1110,bf8afd90946c34723eeb1ccc576a98b8,73486626af9fdaa97f1d22f2226ea211,2cd8aaff242c4767227849d313d2e30c,8,2026-01-01 01:45:00,24.66,17.0154,e903c742761a166b944c2cc39eb18423,syn_v1,2026-03-06 02:13:39.706962,SYN
1111,4a65bc20c96683b4bc54c1a4c95b5d5e,86f1b641a68961a0f1632121f0db743a,2cd8aaff242c4767227849d313d2e30c,4,2026-01-01 01:45:00,25.37,20.8034,47dcc1bac6d5bf4ea4e1ea2f77b25644,syn_v1,2026-03-06 02:13:39.706962,SYN
1112,f81294bd68853a5e1c02ea2f6c4e8cd0,b95733e002b76f779e1ba5968f294a27,2cd8aaff242c4767227849d313d2e30c,5,2026-01-01 04:45:00,27.19,17.4016,7fbb1c17285975665abad4fffc891d4f,syn_v1,2026-03-06 02:13:39.706962,SYN
1113,4295c25baa729e95f6c98d5f0f2dca9a,ba87672ca630535a6bbedbcb20ea1438,2cd8aaff242c4767227849d313d2e30c,6,2026-01-01 00:45:00,36.46,26.2512,878b7cc347a6a66db9e69618612e0a35,syn_v1,2026-03-06 02:13:39.706962,SYN
1114,da11c928386dbdc18c34f288e21ee019,60ea0ee5078fe43fe08cd23410a4a1a5,2cd8aaff242c4767227849d313d2e30c,7,2026-01-01 00:15:00,28.4,22.152,cda69395a36d67fc62c118ba26e1e224,syn_v1,2026-03-06 02:13:39.706962,SYN
1115,cd83927962802ca3b606ae9f3c6d73be,0f989f77c634fa7fabc952ec7968e334,2cd8aaff242c4767227849d313d2e30c,8,2026-01-01 03:30:00,30.31,20.9139,6a88e82e48bef5fe89dd3725e14584e7,syn_v1,2026-03-06 02:13:39.706962,SYN
1116,c76f671a4753cc664519a8a4b2dfe527,f6edcb8f21ed78c3d861828ae2a48923,2cd8aaff242c4767227849d313d2e30c,4,2026-01-01 03:45:00,31.59,25.9038,a836a8c115540cf1a1b0ec71eb9bfefe,syn_v1,2026-03-06 02:13:39.706962,SYN
1117,e7b39405255ec5841088f6663359fb00,d4013c0d4277b6c6be6ab5a7bef0f2a6,2cd8aaff242c4767227849d313d2e30c,5,2026-01-01 02:00:00,22.26,14.2464,657f0ca10c046cf355e4ea86ad93758b,syn_v1,2026-03-06 02:13:39.706962,SYN
1118,413e2baff151d8d4c537680d7d05316e,800f55e8a57f35a25b70fd32b422bd8f,2cd8aaff242c4767227849d313d2e30c,6,2026-01-01 03:45:00,28.83,20.7576,1a43d8cbd50243ce9f79d985570c4a3f,syn_v1,2026-03-06 02:13:39.706962,SYN
1119,291614fc894042ffde48370a464eddb8,ef89ddedc93a3aff0ac3bc0448630bcf,2cd8aaff242c4767227849d313d2e30c,7,2026-01-01 00:15:00,25.64,19.9992,ed3ca3f728295d6da646905a809a3295,syn_v1,2026-03-06 02:13:39.706962,SYN
1120,e1eeb625e5a4a6426698339fb189e9e2,72488ac84e327635924936afc3d779e1,2cd8aaff242c4767227849d313d2e30c,8,2026-01-01 04:30:00,6.43,4.4367,ed2335de65ae08541ed332e445120534,syn_v1,2026-03-06 02:13:39.706962,SYN
1121,f7f70ccab084c8c5d8b96b87dc86d5f9,eeba3811cb57c92a6ea44968a4f97766,2cd8aaff242c4767227849d313d2e30c,4,2026-01-01 01:45:00,13.43,11.0126,f20c79685a686d161915bad04d156bd0,syn_v1,2026-03-06 02:13:39.706962,SYN
1122,7efaf4ff4c6611946b347d2367bcb807,e18813137b3dcf1002b8a2118ad490a6,2cd8aaff242c4767227849d313d2e30c,5,2026-01-01 01:45:00,32.76,20.9664,4f1668aa294e22d83dfb588001d51d6e,syn_v1,2026-03-06 02:13:39.706962,SYN
1123,f1b3d8912e2bd9ddb0f335583d2152cb,8d69f9d3ee1f8eeb40685ce2a2761e2b,2cd8aaff242c4767227849d313d2e30c,6,2026-01-01 04:30:00,7.66,5.5152,8968263bb2913d2bf9e71764c5e26f5c,syn_v1,2026-03-06 02:13:39.706962,SYN
1124,1a633a890bb61427286485ce2336b11e,63221c2c21497266045dfbb99c78a5ad,2cd8aaff242c4767227849d313d2e30c,7,2026-01-01 03:45:00,10.12,7.8936,9844d2c1e78d8809b3696844dcbc7a8e,syn_v1,2026-03-06 02:13:39.706962,SYN
1125,4f49e99ee442756940e14404c79772a6,bc93a13748b70d18efb63905b4729a70,2cd8aaff242c4767227849d313d2e30c,8,2026-01-01 02:00:00,22.78,15.7182,09c802772dab9a290353ca7a88dffb5c,syn_v1,2026-03-06 02:13:39.706962,SYN
1126,49b989a23f0d55741477257b0aeeaa2d,0b5d6226ccd2fdd3e6f6e1956b504aaa,2cd8aaff242c4767227849d313d2e30c,4,2026-01-01 01:45:00,9.49,7.7818,cc50ccf41e5b89b5cfeb34c18f17211b,syn_v1,2026-03-06 02:13:39.706962,SYN
1127,21debacd2d92a22891de2856fe08f89e,fade435388a09e7bb13e69ce89053d12,2cd8aaff242c4767227849d313d2e30c,5,2026-01-01 02:15:00,20.67,13.2288,9ef20261e94e9ce85e7d30d4659e69c0,syn_v1,2026-03-06 02:13:39.706962,SYN
1128,09a55d5d1937b90372433ba490c07b7f,a91009d7da53061afec1cd610e5e51fe,2cd8aaff242c4767227849d313d2e30c,6,2026-01-01 01:30:00,30.02,21.6144,2a0436719378ae781d5455f4529941ee,syn_v1,2026-03-06 02:13:39.706962,SYN
1129,069712518702ff45057bf9d64721856d,45e76642a4de442bd9111f8b74eacd14,2cd8aaff242c4767227849d313d2e30c,7,2026-01-01 02:00:00,25.79,20.1162,3362ed218b44a461f20823fa60095938,syn_v1,2026-03-06 02:13:39.706962,SYN
1130,5bbcc090b4cfd4f7babb26b9e59fda45,e4897e705305eda186d7d51ecb1d78f2,2cd8aaff242c4767227849d313d2e30c,8,2026-01-01 05:15:00,37.49,25.8681,ca68d167379de9a11b1da8003cabbe2f,syn_v1,2026-03-06 02:13:39.706962,SYN
1131,fea538323d9ab84b92cb95644d6c7b35,e0a92be582d99426e704723d4c37efda,2cd8aaff242c4767227849d313d2e30c,4,2026-01-01 04:45:00,8.22,6.7404,db1b21f3d01be10b6abb22156d5e9ffc,syn_v1,2026-03-06 02:13:39.706962,SYN
1132,8c036722922b24fcf79efc1ed0d68e71,c9e0e9af64154fcf3dd343f8c6b9df75,2cd8aaff242c4767227849d313d2e30c,5,2026-01-01 03:00:00,34.92,22.3488,ff5b36a3ca5f24eabf373576f7439da6,syn_v1,2026-03-06 02:13:39.706962,SYN
1133,9b476072ebb3b53dd331ce8adbbc4e73,44ae5b318b9fe3e1cf56c5850ceb22e2,2cd8aaff242c4767227849d313d2e30c,6,2026-01-01 02:15:00,13.97,10.0584,d4a336b603c68ebb391c49c27ee1790e,syn_v1,2026-03-06 02:13:39.706962,SYN
1134,03d342a18a7e413fcf8985e0232487bf,bfb39e69696ec4a03cf7ab4c5ac50488,2cd8aaff242c4767227849d313d2e30c,7,2026-01-01 02:30:00,10.21,7.9638,938712d33fbd1b3e96226dcf9376de61,syn_v1,2026-03-06 02:13:39.706962,SYN
1135,bf8afd90946c34723eeb1ccc576a98b8,6185fa7ea83b73ec408b03acd6227e63,2cd8aaff242c4767227849d313d2e30c,8,2026-01-01 05:15:00,38.38,26.4822,1eefeec3cf3d2cc314231ff5a90220d7,syn_v1,2026-03-06 02:13:39.706962,SYN
1136,4a65bc20c96683b4bc54c1a4c95b5d5e,1913f4f46a37fa8b2ada0b716195eb61,2cd8aaff242c4767227849d313d2e30c,4,2026-01-01 02:00:00,21.29,17.4578,5ae3f2456d597b3fca57f47aa1da2bff,syn_v1,2026-03-06 02:13:39.706962,SYN
1137,f81294bd68853a5e1c02ea2f6c4e8cd0,2db3c1b4a6a728394b7151200d0f3256,2cd8aaff242c4767227849d313d2e30c,5,2026-01-01 05:30:00,31.83,20.3712,8a8e98370697fd717ff34c9a6b064dc0,syn_v1,2026-03-06 02:13:39.706962,SYN
1138,4295c25baa729e95f6c98d5f0f2dca9a,05045e28f89c6a6eb450edf3f9ee64c1,2cd8aaff242c4767227849d313d2e30c,6,2026-01-01 02:15:00,26.17,18.8424,9055a4540d49381ffb521c1e992ddd9d,syn_v1,2026-03-06 02:13:39.706962,SYN
1139,da11c928386dbdc18c34f288e21ee019,61726f70063ae235d70dfc7808f2bc0c,2cd8aaff242c4767227849d313d2e30c,7,2026-01-01 03:30:00,31.69,24.7182,543214d93a9f9cced7dce439c6415f4c,syn_v1,2026-03-06 02:13:39.706962,SYN
1140,cd83927962802ca3b606ae9f3c6d73be,cd5073e7243d0505235af8621d7f0ffd,2cd8aaff242c4767227849d313d2e30c,8,2026-01-01 04:45:00,16.16,11.1504,05f17b166a995c87afa8b5bd8ccb2c1d,syn_v1,2026-03-06 02:13:39.706962,SYN
1141,c76f671a4753cc664519a8a4b2dfe527,ceb74a239a993c2f006675105910a336,2cd8aaff242c4767227849d313d2e30c,4,2026-01-01 00:45:00,20.58,16.8756,c121c6fede933bdcfb27ad40b596c9ed,syn_v1,2026-03-06 02:13:39.706962,SYN
1142,e7b39405255ec5841088f6663359fb00,05c70022dc4af59ad2f14d958f81d56c,2cd8aaff242c4767227849d313d2e30c,5,2026-01-01 04:15:00,19.49,12.4736,bd83c9d0bbb538e7a89ed53294709c6d,syn_v1,2026-03-06 02:13:39.706962,SYN
1143,413e2baff151d8d4c537680d7d05316e,a5a8b56241675cad003bb83e2c551c88,2cd8aaff242c4767227849d313d2e30c,6,2026-01-01 04:15:00,15.24,10.9728,dd2c69f080f0f0b2e4f798b5850a9030,syn_v1,2026-03-06 02:13:39.706962,SYN
1144,291614fc894042ffde48370a464eddb8,68612cb4f2cfa892f9939529deede8f7,2cd8aaff242c4767227849d313d2e30c,7,2026-01-01 05:30:00,32.05,24.999,5ee1cc67bb00e74414ef0a00c7317494,syn_v1,2026-03-06 02:13:39.706962,SYN
1145,e1eeb625e5a4a6426698339fb189e9e2,20fa88a60d2e792cec4658f869ee0c2f,2cd8aaff242c4767227849d313d2e30c,8,2026-01-01 00:15:00,40.4,27.876,85bfbff535c92263a64693e965e99255,syn_v1,2026-03-06 02:13:39.706962,SYN
